place_id,name,formatted_address,city,state,postal_code,phone_national,phone_international,website,lat,lng,types
ChIJvaWjV7xZzpQRcqvRhSclPBI,Instituto Educacional São Paulo - INTESP,"R. Treze de Maio, 1663 - Bela Vista, São Paulo - SP, 01327-001, Brazil",São Paulo,SP,01327-001,(11) 2364-8057,+55 11 2364-8057,,-23.5676813,-46.6441015,school|point_of_interest|establishment
ChIJWUy_mB5YzpQRkwmjdIq1e34,Santa Marcelina School - SP,"R. Cardoso de Almeida, 541 - Perdizes, São Paulo - SP, 05013-000, Brazil",São Paulo,SP,05013-000,(11) 3677-0600,+55 11 3677-0600,https://www.santamarcelina.edu.br/colegio/saopaulo/,-23.536132,-46.6661894,primary_school|school|point_of_interest|establishment
ChIJZ4ERHQBazpQR6FC6Wt3V0OA,Móbile School,"R. Araguari, 167 - Vila Uberabinha, São Paulo - SP, 04514-040, Brazil",São Paulo,SP,04514-040,(11) 5536-4402,+55 11 5536-4402,http://www.escolamobile.com.br/,-23.598710099999998,-46.669599299999994,secondary_school|primary_school|school|point_of_interest|establishment
ChIJJ5-D2TBWzpQRQvUHvLgoxNM,Santa Cruz School,"Av. Arruda Botelho, 255 - Alto de Pinheiros, São Paulo - SP, 05466-000, Brazil",São Paulo,SP,05466-000,(11) 3024-5199,+55 11 3024-5199,https://www.santacruz.g12.br/,-23.5504554,-46.717455,primary_school|school|point_of_interest|establishment
ChIJ48U20kpYzpQRdfSXLTeekVk,Stance Dual School,"R. Avanhandava, 682 - Bela Vista, São Paulo - SP, 01306-001, Brazil",São Paulo,SP,01306-001,(11) 3017-2780,+55 11 3017-2780,http://www.stance.com.br/,-23.552817599999997,-46.649538199999995,primary_school|preschool|child_care_agency|school|point_of_interest|establishment
ChIJX3lC63BXzpQRYtmm2J6g2oE,St. Paul's School,"R. Juquiá, 166 - Jardim Paulistano, São Paulo - SP, 01440-020, Brazil",São Paulo,SP,01440-020,(11) 3087-3399,+55 11 3087-3399,http://www.stpauls.br/,-23.5712291,-46.682155599999994,school|point_of_interest|establishment
ChIJhdL5ZW5bzpQRMKn-tXiE4Uo,GIS SP - The International School of São Paulo,"Alameda dos Jurupis, 485 - Moema, São Paulo - SP, 04088-000, Brazil",São Paulo,SP,04088-000,(11) 3900-8931,+55 11 3900-8931,http://www.gissaopaulo.com.br/,-23.603901399999998,-46.6590979,school|point_of_interest|establishment
ChIJp1VFQvNZzpQRf-MOMEOWGkg,Peak School - Escola de Ensino Fundamental I e II,"Rua dos Franceses, 350 Morro dos Ingleses - Bela Vista, São Paulo - SP, 01329-010, Brazil",São Paulo,SP,01329-010,(11) 2691-5934,+55 11 2691-5934,http://www.peakschool.com.br/,-23.561282799999997,-46.6480956,primary_school|school|point_of_interest|establishment
ChIJG8T6VpBZzpQRlRIN0v62pnA,Colégio Bandeirantes de São Paulo,"R. Estela, 268 - Vila Mariana, São Paulo - SP, 04011-001, Brazil",São Paulo,SP,04011-001,(11) 5087-3500,+55 11 5087-3500,https://www.colband.net.br/,-23.577764000000002,-46.643607499999995,school|point_of_interest|establishment
ChIJ-XJDrjJYzpQR6pq8RKGz4iI,"St. Louis College, Sao Paulo","Av. Dr. Dante Pazzanese, 295 - Vila Mariana, São Paulo - SP, 04012-180, Brazil",São Paulo,SP,04012-180,(11) 3138-9600,+55 11 3138-9600,https://www.saoluis.org/,-23.585659099999997,-46.651179899999995,primary_school|secondary_school|preschool|school|child_care_agency|point_of_interest|establishment
ChIJjZXUCo1ZzpQRdep-Gw_w_b4,International School,"R. Dr. Amâncio de Carvalho, 182 - Vila Mariana, São Paulo - SP, 04012-080, Brazil",São Paulo,SP,04012-080,(11) 5904-9221,+55 11 5904-9221,https://internationalschool.global/,-23.5835533,-46.649280499999996,school|point_of_interest|establishment
ChIJmyJCpjdYzpQRatpZjx8wNWA,Colégio Mackenzie,"R. Itambé, 145 - Higienópolis, São Paulo - SP, 01239-001, Brazil",São Paulo,SP,01239-001,(11) 2766-7600,+55 11 2766-7600,https://www.mackenzie.br/en/colegios/sao-paulo-higienopolis/,-23.5476505,-46.652933,secondary_school|school|point_of_interest|establishment
ChIJrZB0OUFazpQRkHjcSYMFF0c,Lycée Pasteur de São Paulo,"R. Mairinque, 256 - Vila Clementino, São Paulo - SP, 04037-020, Brazil",São Paulo,SP,04037-020,(11) 99358-3554,+55 11 99358-3554,https://liceu.startangloschool.com.br/,-23.5954473,-46.6383562,school|point_of_interest|university|establishment
ChIJiYKP71RYzpQR1UFcgW_n1CM,Colégio Meta Lux,"R. Taguá, 344/346 - Liberdade, São Paulo - SP, 01508-010, Brazil",São Paulo,SP,01508-010,(11) 3272-0420,+55 11 3272-0420,http://colegiometalux.com.br/,-23.562562999999997,-46.6367507,school|point_of_interest|establishment
ChIJYzhsf6JZzpQRvfo7R3c3Oz0,Saint Augustine College SP,"Praça Santo Agostinho, 79 - Aclimação, São Paulo - SP, 01533-070, Brazil",São Paulo,SP,01533-070,(11) 3388-2588,+55 11 3388-2588,https://csa.osa.org.br/,-23.568761499999997,-46.639058399999996,school|point_of_interest|establishment
ChIJ666pePpQzpQROQOLyvjjPbA,Brazilian International School,"Avenida Iraí, 1330 Planalto Paulista - Indianópolis, São Paulo - SP, 04082-003, Brazil",São Paulo,SP,04082-003,(11) 5502-5555,+55 11 5502-5555,http://www.colegiobis.com.br/,-23.6163524,-46.656424799999996,school|point_of_interest|establishment
ChIJd3qiFwJZzpQRRjoPKhfBTcg,State School São Paulo,"R. da Figueira, 500 - Brás, São Paulo - SP, 03003-000, Brazil",São Paulo,SP,03003-000,,,https://www.eedesaopaulo.com/,-23.5473482,-46.6276915,primary_school|secondary_school|school|government_office|point_of_interest|establishment
ChIJa73jsCNYzpQRql-H3b0OAXA,Red House International School Pacaembu,"R. Eng. Edgar Egídio de Sousa, 444 - Santa Cecilia, São Paulo - SP, 01233-020, Brazil",São Paulo,SP,01233-020,(11) 5194-8403,+55 11 5194-8403,https://redhouse.com.br/unidades/pacaembu.htm,-23.542756800000003,-46.6644538,preschool|child_care_agency|school|point_of_interest|establishment
ChIJM6EQu5dZzpQR4nDSsjJXj64,Immaculate Maria College,"Av. Bernardino de Campos, 79 - Paraíso, São Paulo - SP, 04004-041, Brazil",São Paulo,SP,04004-041,(11) 3283-2111,+55 11 3283-2111,https://www.cmisp.com.br/,-23.571911999999998,-46.6431876,school|point_of_interest|establishment
ChIJefVTK1RYzpQRDKJ3gF90n_w,Colégio de São Bento,"Largo São Bento, S/N - Centro Histórico de São Paulo, São Paulo - SP, 01029-010, Brazil",São Paulo,SP,01029-010,(11) 3328-8797,+55 11 3328-8797,http://www.colegiodesaobento.com.br/,-23.5436622,-46.6343239,school|point_of_interest|establishment
ChIJCaBcQFdYzpQRr1S6Y3O6ZVM,Colégio Bilingue Dexin,"R. Beneficência Portuguesa, 29 - Centro Histórico de São Paulo, São Paulo - SP, 01033-000, Brazil",São Paulo,SP,01033-000,(11) 3227-4386,+55 11 3227-4386,https://www.tiktok.com/@williamwei18,-23.540334899999998,-46.6356312,school|point_of_interest|establishment
ChIJucTJ2tNbzpQR34fCfBrqHJQ,Max School,"R. Francisco de Vitória, 145 - Jardim Vila Mariana, São Paulo - SP, 04115-010, Brazil",São Paulo,SP,04115-010,(11) 5575-4800,+55 11 5575-4800,http://www.maxschool.com.br/escolavilamariana,-23.5907236,-46.6278745,primary_school|preschool|child_care_agency|school|point_of_interest|establishment
ChIJ-Z92lLNZzpQR7JJsRlNkI68,Colégio J. R. Passalacqua,"Rua João Passalaqua, 207 - Bela Vista, São Paulo - SP, 01326-020, Brazil",São Paulo,SP,01326-020,(11) 2738-3019,+55 11 2738-3019,https://colegiosvicentinos.com.br/jr_passalacqua,-23.5549061,-46.645440199999996,secondary_school|primary_school|preschool|child_care_agency|school|point_of_interest|establishment
ChIJI7k2HxZYzpQR7otPq05vfxI,Red House International School Higienópolis,"R. Dr. Albuquerque Lins, 773 - Santa Cecilia, São Paulo - SP, 01230-001, Brazil",São Paulo,SP,01230-001,(11) 2309-7999,+55 11 2309-7999,https://redhouse.com.br/unidades/higienopolis.htm,-23.5365546,-46.6570312,school|point_of_interest|establishment
ChIJRZRcLNVRzpQRjvx3EIfs8ow,Colégio Humboldt São Paulo,"Av. Engenheiro Alberto Kuhlmann, 525 - Interlagos, São Paulo - SP, 04784-010, Brazil",São Paulo,SP,04784-010,(11) 5686-4055,+55 11 5686-4055,http://www.humboldt.com.br/,-23.6869524,-46.7093846,school|point_of_interest|establishment
ChIJLT-HoQpXzpQRjQ06qaBtN7g,Escola Curso de Cabelereiro Presencial - SOHO Academy,"R. da Glória, 615 - Liberdade, São Paulo - SP, 01510-000, Brazil",São Paulo,SP,01510-000,(11) 3813-9218,+55 11 3813-9218,http://sohohair.com.br/,-23.5586839,-46.633845199999996,nail_salon|hair_salon|hair_care|beauty_salon|school|point_of_interest|establishment
ChIJp8sGcmxZzpQRimdZAWS9LVg,Escola Futuro Vitay's,"Bela Vista, São Paulo - State of São Paulo, 01006-030, Brazil",São Paulo,SP,01006-030,,,,-23.555771399999998,-46.639557100000005,secondary_school|school|point_of_interest|establishment
ChIJzQc8NmZXzpQRG1U23Ga0jXE,Escola Concept São Paulo,"Av. Nove de Julho, 5520 - Jardim Paulista, São Paulo - SP, 01406-200, Brazil",São Paulo,SP,01406-200,(11) 94306-0768,+55 11 94306-0768,http://www.escolaconcept.com.br/,-23.5796704,-46.6781702,school|point_of_interest|establishment
ChIJ-UjWtKhZzpQRPrzo72zwLYY,FECAP,"Av. da Liberdade, 532 - Liberdade, São Paulo - SP, 01502-001, Brazil",São Paulo,SP,01502-001,(11) 3272-2222,+55 11 3272-2222,http://www.fecap.br/,-23.5572348,-46.6369578,school|university|point_of_interest|establishment
ChIJW0p4BxRYzpQRgR2SvHZKHZo,Institute of Education Sao Goncalo,"R. Lopes de Oliveira, 510/530 - Barra Funda, São Paulo - SP, 01152-010, Brazil",São Paulo,SP,01152-010,(11) 3666-5977,+55 11 3666-5977,http://www.saogoncalosp.com.br/,-23.531491199999998,-46.6555793,school|point_of_interest|establishment
ChIJw8Yo6xtZzpQRzcvHLU0Fx1E,Escola,"Liberdade, São Paulo - State of São Paulo, 01325-070, Brazil",São Paulo,SP,01325-070,,,,-23.5573694,-46.6376481,primary_school|school|point_of_interest|establishment
ChIJhxq0dkNQzpQRaWrUK8P0n6I,"The British College of Brazil, Chácara Flora Campus","R. Álvares de Azevedo, 50 - Chácara Flora, São Paulo - SP, 04671-040, Brazil",São Paulo,SP,04671-040,(11) 5547-3030,+55 11 5547-3030,https://www.nordangliaeducation.com/bcb-brazil?utm_source=google&utm_medium=organic&utm_campaign=Yext_GBM_AM002_10700932&y_source=1_MTA3MDA5MzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,-23.656755999999998,-46.693830999999996,primary_school|secondary_school|school|point_of_interest|establishment
ChIJVVVVVaRZzpQRfOidN1yTfoI,CNA São Paulo - Liberdade,"Av. da Liberdade, 599 - Liberdade, São Paulo - SP, 01503-001, Brazil",São Paulo,SP,01503-001,(11) 94213-2239,+55 11 94213-2239,https://linktr.ee/cnaliberdade,-23.5580534,-46.6366963,school|point_of_interest|establishment
ChIJKa2g0e1XzpQRqonfX04GUes,Trails School - Ensino Fundamental Bilíngue,"Av. Prof. Alfonso Bovero, 478 - Perdizes, São Paulo - SP, 01254-000, Brazil",São Paulo,SP,01254-000,(11) 98200-6248,+55 11 98200-6248,http://www.trails.school/,-23.5414219,-46.682017599999995,university|primary_school|school|point_of_interest|establishment
ChIJZ8NbSGdYzpQRLXXHMdeTdVQ,of St. Agnes College,"Rua Três Rios, 362 - Bom Retiro, São Paulo - SP, 01123-000, Brazil",São Paulo,SP,01123-000,(11) 3334-9055,+55 11 3334-9055,http://www.colegiodesantaines.com.br/,-23.528746000000002,-46.6375237,secondary_school|school|point_of_interest|establishment
ChIJae4enLFZzpQRx0KM9wjRCIU,Tagarelinha Early Childhood School,"R. Monsenhor Passaláqua, 196 - Bela Vista, São Paulo - SP, 01323-010, Brazil",São Paulo,SP,01323-010,(11) 3266-6336,+55 11 3266-6336,https://tagarelinha.com.br/?evt-calendario=inicio-das-aulas,-23.5602947,-46.642028700000004,preschool|school|child_care_agency|point_of_interest|establishment
ChIJ5-0VEGZXzpQR5LE14JDMWEE,St. Francis College,"R. Joaquim Antunes, 678 - Pinheiros, São Paulo - SP, 05414-012, Brazil",São Paulo,SP,05414-012,(11) 3728-8050,+55 11 3728-8050,http://www.stfrancis.com.br/,-23.5623507,-46.6824083,school|point_of_interest|establishment
ChIJy7bGzQtXzpQRJcUxdX9k8Us,St. Nicholas School,"R. Marte, 333 - Pinheiros, São Paulo - SP, 05423-090, Brazil",São Paulo,SP,05423-090,(11) 3465-9650,+55 11 3465-9650,http://www.stnicholas.com.br/,-23.5716786,-46.6935309,school|point_of_interest|establishment
ChIJpeLkwK1ZzpQRnImdZ4qmaEI,E E Paulo Machado de Carvalho,"R. Aguiar de Barros, 160 - Bela Vista, São Paulo - SP, 01316-020, Brazil",São Paulo,SP,01316-020,(11) 3241-4006,+55 11 3241-4006,http://www.educacao.sp.gov.br/cgrh/escolas/paulo-machado-de-carvalho/,-23.5538514,-46.6403069,school|point_of_interest|establishment
ChIJmc8jjxhXzpQRt_d9jbCFuF0,"The British College of Brazil, Cidade Jardim Campus","Rua Engenheiro Oscar Americano, 630 - Cidade Jardim, São Paulo - SP, 05673-050, Brazil",São Paulo,SP,05673-050,(11) 3096-2424,+55 11 3096-2424,https://www.nordangliaeducation.com/bcb-brazil?utm_source=google&utm_medium=organic&utm_campaign=Yext_GBM_AM001_10700929&y_source=1_MTA3MDA5MjktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,-23.590050899999998,-46.702702699999996,primary_school|secondary_school|school|point_of_interest|establishment
ChIJC54Rxk1YzpQRBK7ngtdB4pU,Simple Education - Ensino bilíngue de alta performance,"Alameda Santos, 2395 - 12º e 13º andares - Jardim Paulista, São Paulo - SP, 01419-002, Brazil",São Paulo,SP,01419-002,(11) 3257-0040,+55 11 3257-0040,https://www.simpleeducation.com.br/,-23.557834500000002,-46.6630487,point_of_interest|establishment
ChIJuWTAf71XzpQRFFa67cygUZc,Colégio Etapa Vila Mariana,"Rua Vergueiro, 1951 - Vila Mariana, São Paulo - SP, 04101-000, Brazil",São Paulo,SP,04101-000,(11) 2187-1000,+55 11 2187-1000,https://www.colegioetapa.com.br/,-23.5793955,-46.639494,school|point_of_interest|establishment
ChIJZzHMK-xXzpQRd0M6MaK1JNI,Colégio Global,"Rua Apinajés, 1231 - Pompeia, São Paulo - SP, 01254-000, Brazil",São Paulo,SP,01254-000,(11) 3673-3577,+55 11 3673-3577,https://www.colegioglobal.com/,-23.5413483,-46.6827366,primary_school|school|point_of_interest|establishment
ChIJOenWrudZzpQRJoUydsObLAg,Colégio Mater Dei Bilingual Education,"Rua Marechal Bitencourt, 62 - Jardim Paulista, São Paulo - SP, 01432-020, Brazil",São Paulo,SP,01432-020,(11) 3887-0400,+55 11 3887-0400,https://colegiomaterdei.net/sp/,-23.5790597,-46.662777299999995,preschool|school|child_care_agency|point_of_interest|establishment
ChIJSRZABCJZzpQRQSa0HGShSUU,Escola Eleva São Paulo,"R. José Antônio Coelho, 819 - Vila Mariana, São Paulo - SP, 04011-062, Brazil",São Paulo,SP,04011-062,(11) 3336-3466,+55 11 3336-3466,https://www.escolaeleva.com.br/colegios/sao-paulo,-23.5815561,-46.6482904,school|point_of_interest|establishment
ChIJ0wOza7dZzpQRSapCGf8-tUM,Escola Pra Gente Pequena e Ensino Fundamental Julia Perroni,"Av. Brigadeiro Luís Antônio, 1308 - Bela Vista, São Paulo - SP, 01318-001, Brazil",São Paulo,SP,01318-001,(11) 3253-4546,+55 11 3253-4546,http://pragentepequena.com.br/,-23.560486299999997,-46.643672900000006,preschool|school|child_care_agency|point_of_interest|establishment
ChIJVx_sDmtZzpQRHK4ifgRxzA4,Umanitar Academy,"R. Carlos Comenale, 68 - Bela Vista, São Paulo - SP, 01332-030, Brazil",São Paulo,SP,01332-030,720 419 406,+420 720 419 406,http://www.umanitar.com/,-23.5613696,-46.6547513,school|point_of_interest|establishment
ChIJW7q0d6ZZzpQRxii1KgoX-LU,Colégio Adventista da Liberdade,"R. Taguá, 64 - Liberdade, São Paulo - SP, 01508-010, Brazil",São Paulo,SP,01508-010,(11) 3053-6800,+55 11 3053-6800,http://liberdade.educacaoadventista.org.br/,-23.5600043,-46.6369107,primary_school|school|point_of_interest|establishment
ChIJkQUI8pBZzpQRpyj61ibugcI,Infinity School São Paulo,"Edf Viking - Av. Paulista, 777 - Sala 12 - Bela Vista, São Paulo - SP, 01311-100, Brazil",São Paulo,SP,01311-100,0800 180 0001,+55 800 180 0001,https://infinityschool.com.br/unidades/,-23.5668056,-46.6506739,point_of_interest|establishment
ChIJv-_HhIdZzpQR8K8451jE18E,escola,"R. Topázio, 634 - Vila Mariana, São Paulo - SP, 04105-062, Brazil",São Paulo,SP,04105-062,,,https://www.casaubaia.com.br/,-23.575626699999997,-46.635056,school|child_care_agency|point_of_interest|establishment
ChIJwb-Et0RXzpQRkkUMMPDxJCk,Avenues São Paulo,"R. Pedro Avancine, 73 - Real Parque, São Paulo - SP, 05679-160, Brazil",São Paulo,SP,05679-160,(11) 2838-1800,+55 11 2838-1800,http://www.avenues.org/sp,-23.6051807,-46.700746099999996,school|point_of_interest|establishment
ChIJNwLhdLRZzpQRxTiJP1jLuZw,School Maria José,"R. Treze de Maio, 267 - Bela Vista, São Paulo - SP, 01327-000, Brazil",São Paulo,SP,01327-000,(11) 3106-5156,+55 11 3106-5156,https://orientacaotecnolog.wixsite.com/mariajose,-23.5558588,-46.646558999999996,school|government_office|point_of_interest|establishment
ChIJARBId7hZzpQRIToelgLRlEo,Colégio Objetivo Integrado,"Av. Paulista, 900 - Bela Vista, São Paulo - SP, 01310-100, Brazil",São Paulo,SP,01310-100,(11) 3170-3797,+55 11 3170-3797,https://www.objetivo.br/institucional/unidade/sp/sao-paulo/op-0501-paulista.aspx,-23.5648198,-46.650712899999995,primary_school|school|point_of_interest|establishment
ChIJKS7FnbNZzpQRL4oIJC3qNpM,Colégio Paulino e Paulino,"Rua João Passalaqua, 181 - Bela Vista, São Paulo - SP, 01326-020, Brazil",São Paulo,SP,01326-020,(11) 2667-5543,+55 11 2667-5543,http://www.colegiopaulinoepaulino.com.br/,-23.554596,-46.645371,school|point_of_interest|establishment
